"a.h"	"a.theta"	"a.K"
"69"	0.977025372926044	0.861098593021064	0
"70"	1.00372666729437	0.853122025330043	0
"71"	1.50884753223035	0.898265759073841	0
"72"	0.75457344093673	1.10048550538658	0.6095556250629
"73"	0.71623662158168	1.10926673135936	0.132392560894194
"74"	0.655580005678487	0.984323911700705	0.221051422477654
"75"	1.00144248749031	0.877609433769884	0.000251720491528251
"76"	1.36216558960597	0.764989934392078	2.62579404279044
"77"	0.648019041499106	0.868966928117142	3.07774296299761
"78"	0.976114234600467	1.1506478343085		0.100852970169764
"79"	0.864596575279983	1.07034172368789	0.18985651540399
"80"	0.792068413656145	1.08060659082488	0.114987856841578
"81"	0.834098957358379	1.10893909158091	0.0665632404603629
"82"	0.761948190925554	1.18150808771556	1.04000266740532
"83"	0.507863361269867	0.991298781783552	2.22562685520075
"84"	0.664791944546337	1.22050702529884	2.19471566013665
"85"	0.941863152563188	1.13685548687156	0.0185796034720563
"86"	0.964412212561571	0.990038454920276	6.71962325572704
"87"	1.31813759148268	0.915764055608583	0.00058835410994845
"88"	0.61950441663655	1.344304779607		2.34151532562949
"89"	1.35914959062511	0.917712122768344	0.6697035620793
"90"	1.44693267218753	0.913866551263735	0.672709780884798
"91"	0.516634581074522	1.21633503277554	0.635337015280087
"92"	1.39212070975683	0.933617863997599	0.22648854232496
"93"	0.620147849503753	1.26300840182737	0.408892030956997
"94"	2.61473548350444	0.874439533912975	0.000340626063654366
"95"	0.702628174160074	1.21581465253349	2.44218565638251
"96"	0.795913806208035	1.24444743389462	18.0627808354753
"97"	3.4635572223544		1.05953084012199	0.000634803118628591
"98"	1.03197997563497	1.02176456705555	0.0010218781909631
"99"	0.903913133720663	1.06195407630487	0.00205923938481958
"100"	0.893949707506776	1.18102892784925	0.116896671845021
"101"	1.2469162974866		1.03315016661336	0.228170568955078
"102"	0.682502453383229	1.28652030338362	0.337698423451283
"103"	0.78226096771966	1.15763055564794	1.00989075561138
"104"	0.668872187557451	1.09393096380966	0.40395222735992
"105"	1.00904289484969	0.776486431639926	0
"106"	0.60947642613148	1.09643210294132	1.62695987754009
"107"	0.662947291332098	1.1334725705532		5.42897846239568
"108"	2.34752126529447	0.716343544332205	0.228398241583812
"109"	0.712361460384683	1.04755109774816	0.109434554926631
"110"	2.38337335058885	0.850382271613702	0.221644260497598
"111"	1.77433031791642	1.00193238100089	1.26852024500747
"112"	0.973936319413358	0.918621514093343	0.00872571404517053
"113"	1.9258036296258		0.934076480957891	0.000129928847402679
"114"	0.847205593174629	0.892505121993963	0.0043668033095553
"115"	0.548736209296431	1.16482494762103	0.917371183477536
"116"	1.24319202468098	0.890970748371052	0
"117"	0.692536695876154	0.918227771308552	0
"118"	1.92239297833014	0.826054902901827	0.0252336503165904
"119"	1.37633729769974	0.884613070949948	0.0895152464463363
"120"	2.47829311620572	0.858373941526295	1.34329272257901
"121"	0.618971006243181	1.23362221807725	0
"122"	1.22813361163805	0.701303411102384	2.19471566013665
"123"	1.87901596990664	0.756825734727364	0.142685392929652
"124"	0.433602303242109	0.748658806988214	0.0756097227962048
"125"	0.858454326144842	0.86293780116428	2.96035162479652
"126"	0.901012880695475	0.827741107458658	0.00928980173602817
"127"	0.845744109262677	0.829023610351807	2.34151532562949
"128"	0.643675600076656	0.799484367984305	0.580474272483995
"129"	1.00345532149467	0.845082108795933	0.519644621320003
"130"	1.16218677724311	0.90877902863282	0.415990409471454
